id	x	y	z
1450	550253.4933	9798382.967	60.913799
1451	550283.4933	9798382.967	65.708
1452	550313.4933	9798382.967	70.313904
1453	550343.4933	9798382.967	73.802696
1454	550373.4933	9798382.967	76.661697
1455	550403.4933	9798382.967	79.152199
1456	550433.4933	9798382.967	80.935097
1457	550463.4933	9798382.967	82.180496
1458	550493.4933	9798382.967	82.703003
1459	548903.4933	9798412.967	72.911797
1460	548933.4933	9798412.967	71.906097
1461	548963.4933	9798412.967	69.732803
1462	548993.4933	9798412.967	67.771698
1463	549023.4933	9798412.967	67.067703
1464	549053.4933	9798412.967	67.067703
1465	549083.4933	9798412.967	67.067703
1466	549113.4933	9798412.967	67.067703
1467	549143.4933	9798412.967	66.991402
1468	549173.4933	9798412.967	66.927498
1469	549203.4933	9798412.967	67.205704
1470	549233.4933	9798412.967	67.481697
1471	549263.4933	9798412.967	67.899498
1472	549293.4933	9798412.967	67.983398
1473	549323.4933	9798412.967	67.763901
1474	549353.4933	9798412.967	67.655998
1475	549383.4933	9798412.967	67.716301
1476	549413.4933	9798412.967	68.384697
1477	549443.4933	9798412.967	69.199997
1478	549473.4933	9798412.967	70.372498
1479	549503.4933	9798412.967	71.560799
1480	549533.4933	9798412.967	72.699799
1481	549563.4933	9798412.967	73.663002
1482	549593.4933	9798412.967	74.328697
1483	549623.4933	9798412.967	74.625999
1484	549653.4933	9798412.967	74.305801
1485	549683.4933	9798412.967	73.180702
1486	549713.4933	9798412.967	71.711998
1487	549743.4933	9798412.967	70.503403
1488	549773.4933	9798412.967	69.523201
1489	549803.4933	9798412.967	68.939697
1490	549833.4933	9798412.967	68.481003
1491	549863.4933	9798412.967	67.993896
1492	549893.4933	9798412.967	67.353699
1493	549923.4933	9798412.967	66.468002
1494	549953.4933	9798412.967	64.986397
1495	549983.4933	9798412.967	64.986397
1496	550013.4933	9798412.967	63.162201
1497	550043.4933	9798412.967	60.871201
1498	550073.4933	9798412.967	58.401901
1499	550103.4933	9798412.967	56.146198
1500	550133.4933	9798412.967	54.592701
1501	550163.4933	9798412.967	54.592701
1502	550193.4933	9798412.967	54.592701
1503	550223.4933	9798412.967	56.638802
1504	550253.4933	9798412.967	60.941299
1505	550283.4933	9798412.967	65.792099
1506	550313.4933	9798412.967	70.179703
1507	550343.4933	9798412.967	73.600601
1508	550373.4933	9798412.967	76.1371
1509	550403.4933	9798412.967	78.184402
1510	550433.4933	9798412.967	79.571297
1511	550463.4933	9798412.967	80.631104
1512	550493.4933	9798412.967	81.699799
1513	548903.4933	9798442.967	70.976303
1514	548933.4933	9798442.967	70.4132
1515	548963.4933	9798442.967	68.800499
1516	548993.4933	9798442.967	67.165398
1517	549023.4933	9798442.967	67.067703
1518	549053.4933	9798442.967	67.067703
1519	549083.4933	9798442.967	67.1045
1520	549113.4933	9798442.967	67.882401
1521	549143.4933	9798442.967	68.477203
1522	549173.4933	9798442.967	69.099098
1523	549203.4933	9798442.967	69.794098
1524	549233.4933	9798442.967	70.565498
1525	549263.4933	9798442.967	71.298897
1526	549293.4933	9798442.967	72.046501
1527	549323.4933	9798442.967	72.395401
1528	549353.4933	9798442.967	72.4842
1529	549383.4933	9798442.967	72.425499
1530	549413.4933	9798442.967	72.760597
1531	549443.4933	9798442.967	73.252602
1532	549473.4933	9798442.967	73.682602
1533	549503.4933	9798442.967	74.5093
1534	549533.4933	9798442.967	75.394096
1535	549563.4933	9798442.967	76.316704
1536	549593.4933	9798442.967	76.809601
1537	549623.4933	9798442.967	76.690002
1538	549653.4933	9798442.967	75.681
1539	549683.4933	9798442.967	74.156898
1540	549713.4933	9798442.967	72.451797
1541	549743.4933	9798442.967	71.0009
1542	549773.4933	9798442.967	69.8573
1543	549803.4933	9798442.967	68.995399
1544	549833.4933	9798442.967	68.330101
1545	549863.4933	9798442.967	67.9263
1546	549893.4933	9798442.967	67.318199
1547	549923.4933	9798442.967	66.467903
1548	549953.4933	9798442.967	65.163902
1549	549983.4933	9798442.967	65.163902
1550	550013.4933	9798442.967	63.4687
1551	550043.4933	9798442.967	61.5093
1552	550073.4933	9798442.967	59.149899
1553	550103.4933	9798442.967	56.8801
1554	550133.4933	9798442.967	55.0098
1555	550163.4933	9798442.967	54.592701
1556	550193.4933	9798442.967	54.592701
1557	550223.4933	9798442.967	56.7514
1558	550253.4933	9798442.967	60.941502
1559	550283.4933	9798442.967	65.759102
1560	550313.4933	9798442.967	70.125702
1561	550343.4933	9798442.967	73.287399
1562	550373.4933	9798442.967	75.580299
1563	550403.4933	9798442.967	76.948799
1564	550433.4933	9798442.967	78.157799
1565	550463.4933	9798442.967	79.215698
1566	550493.4933	9798442.967	80.524597
1567	548903.4933	9798472.967	69.863503
1568	548933.4933	9798472.967	69.710999
1569	548963.4933	9798472.967	68.7286
1570	548993.4933	9798472.967	67.595001
1571	549023.4933	9798472.967	67.274696
1572	549053.4933	9798472.967	67.564697
1573	549083.4933	9798472.967	68.077797
1574	549113.4933	9798472.967	69.243202
1575	549143.4933	9798472.967	70.720802
1576	549173.4933	9798472.967	71.559898
1577	549203.4933	9798472.967	72.796204
1578	549233.4933	9798472.967	73.910797
1579	549263.4933	9798472.967	74.961403
1580	549293.4933	9798472.967	76.112602
1581	549323.4933	9798472.967	76.814697
1582	549353.4933	9798472.967	77.417801
1583	549383.4933	9798472.967	77.331398
1584	549413.4933	9798472.967	76.967102
1585	549443.4933	9798472.967	76.887299
1586	549473.4933	9798472.967	76.582001
1587	549503.4933	9798472.967	77.169701
1588	549533.4933	9798472.967	77.692398
1589	549563.4933	9798472.967	78.641701
1590	549593.4933	9798472.967	78.5541
1591	549623.4933	9798472.967	77.831497
1592	549653.4933	9798472.967	76.3703
1593	549683.4933	9798472.967	74.616798
1594	549713.4933	9798472.967	72.491997
1595	549743.4933	9798472.967	70.826302
1596	549773.4933	9798472.967	69.761703
1597	549803.4933	9798472.967	68.980003
1598	549833.4933	9798472.967	68.348999
1599	549863.4933	9798472.967	67.623901
1600	549893.4933	9798472.967	66.795601
1601	549923.4933	9798472.967	66.015602
1602	549953.4933	9798472.967	65.203903
1603	549983.4933	9798472.967	65.203903
1604	550013.4933	9798472.967	63.797298
1605	550043.4933	9798472.967	62.135799
1606	550073.4933	9798472.967	59.810902
1607	550103.4933	9798472.967	57.568699
1608	550133.4933	9798472.967	55.462399
1609	550163.4933	9798472.967	54.592701
1610	550193.4933	9798472.967	54.592701
1611	550223.4933	9798472.967	56.536598
1612	550253.4933	9798472.967	60.9473
1613	550283.4933	9798472.967	65.848297
1614	550313.4933	9798472.967	70.184402
1615	550343.4933	9798472.967	73.138
1616	550373.4933	9798472.967	75.2435
1617	550403.4933	9798472.967	76.188599
1618	550433.4933	9798472.967	77.230301
1619	550463.4933	9798472.967	78.205803
1620	550493.4933	9798472.967	79.634003
1621	548903.4933	9798502.967	69.994698
1622	548933.4933	9798502.967	70.449799
1623	548963.4933	9798502.967	70.145203
1624	548993.4933	9798502.967	69.635101
1625	549023.4933	9798502.967	69.369598
1626	549053.4933	9798502.967	69.455299
1627	549083.4933	9798502.967	69.985802
1628	549113.4933	9798502.967	71.092903
1629	549143.4933	9798502.967	72.679298
1630	549173.4933	9798502.967	74.405098
1631	549203.4933	9798502.967	75.914902
1632	549233.4933	9798502.967	77.081802
1633	549263.4933	9798502.967	78.066299
1634	549293.4933	9798502.967	79.118797
1635	549323.4933	9798502.967	80.128998
1636	549353.4933	9798502.967	80.850502
1637	549383.4933	9798502.967	80.9813
1638	549413.4933	9798502.967	80.432503
1639	549443.4933	9798502.967	79.760696
1640	549473.4933	9798502.967	79.326103
1641	549503.4933	9798502.967	79.458504
1642	549533.4933	9798502.967	79.661697
1643	549563.4933	9798502.967	79.741302
1644	549593.4933	9798502.967	79.140404
1645	549623.4933	9798502.967	78.039497
1646	549653.4933	9798502.967	76.394203
1647	549683.4933	9798502.967	74.328796
1648	549713.4933	9798502.967	72.222198
1649	549743.4933	9798502.967	70.441002
1650	549773.4933	9798502.967	69.2995
1651	549803.4933	9798502.967	68.453201
1652	549833.4933	9798502.967	67.669899
1653	549863.4933	9798502.967	66.756401
1654	549893.4933	9798502.967	65.872803
1655	549923.4933	9798502.967	65.0746
1656	549953.4933	9798502.967	64.497803
1657	549983.4933	9798502.967	64.497803
1658	550013.4933	9798502.967	63.616001
1659	550043.4933	9798502.967	62.0811
1660	550073.4933	9798502.967	59.830601
1661	550103.4933	9798502.967	57.481998
1662	550133.4933	9798502.967	55.422401
1663	550163.4933	9798502.967	54.592701
1664	550193.4933	9798502.967	54.592701
1665	550223.4933	9798502.967	56.518002
1666	550253.4933	9798502.967	60.943401
1667	550283.4933	9798502.967	66.0131
1668	550313.4933	9798502.967	70.434502
1669	550343.4933	9798502.967	73.414001
1670	550373.4933	9798502.967	75.411598
1671	550403.4933	9798502.967	76.581398
1672	550433.4933	9798502.967	77.436798
1673	550463.4933	9798502.967	78.246803
1674	550493.4933	9798502.967	79.491898
1675	548903.4933	9798532.967	71.302399
1676	548933.4933	9798532.967	72.474403
1677	548963.4933	9798532.967	72.607903
1678	548993.4933	9798532.967	72.4105
1679	549023.4933	9798532.967	72.111397
1680	549053.4933	9798532.967	72.095703
1681	549083.4933	9798532.967	72.5056
1682	549113.4933	9798532.967	73.448303
1683	549143.4933	9798532.967	75.260597
1684	549173.4933	9798532.967	77.204903
1685	549203.4933	9798532.967	78.961403
1686	549233.4933	9798532.967	80.116699
1687	549263.4933	9798532.967	80.973503
1688	549293.4933	9798532.967	81.735703
1689	549323.4933	9798532.967	82.702797
1690	549353.4933	9798532.967	83.555496
1691	549383.4933	9798532.967	83.757202
1692	549413.4933	9798532.967	83.049599
1693	549443.4933	9798532.967	82.1147
1694	549473.4933	9798532.967	81.3825
1695	549503.4933	9798532.967	81.226097
1696	549533.4933	9798532.967	80.984703
1697	549563.4933	9798532.967	80.381699
1698	549593.4933	9798532.967	79.185303
1699	549623.4933	9798532.967	77.820602
1700	549653.4933	9798532.967	76.102303
1701	549683.4933	9798532.967	74.0364
1702	549713.4933	9798532.967	71.891403
1703	549743.4933	9798532.967	70.099602
1704	549773.4933	9798532.967	68.951698
1705	549803.4933	9798532.967	68.005898
1706	549833.4933	9798532.967	66.998398
1707	549863.4933	9798532.967	65.915398
1708	549893.4933	9798532.967	64.947701
1709	549923.4933	9798532.967	64.2118
1710	549953.4933	9798532.967	63.84
1711	549983.4933	9798532.967	63.84
1712	550013.4933	9798532.967	63.184799
1713	550043.4933	9798532.967	61.785801
1714	550073.4933	9798532.967	59.6259
1715	550103.4933	9798532.967	57.245098
1716	550133.4933	9798532.967	55.249802
1717	550163.4933	9798532.967	54.592701
1718	550193.4933	9798532.967	54.592701
1719	550223.4933	9798532.967	56.545601
1720	550253.4933	9798532.967	61.117599
1721	550283.4933	9798532.967	66.237801
1722	550313.4933	9798532.967	70.7855
1723	550343.4933	9798532.967	73.858398
1724	550373.4933	9798532.967	75.854698
1725	550403.4933	9798532.967	77.238297
1726	550433.4933	9798532.967	78.039703
1727	550463.4933	9798532.967	78.594101
1728	550493.4933	9798532.967	79.6511
1729	548903.4933	9798562.967	73.681198
1730	548933.4933	9798562.967	75.139
1731	548963.4933	9798562.967	75.662003
1732	548993.4933	9798562.967	75.986702
1733	549023.4933	9798562.967	75.841301
1734	549053.4933	9798562.967	75.439796
1735	549083.4933	9798562.967	75.544701
1736	549113.4933	9798562.967	75.908401
1737	549143.4933	9798562.967	78.2528
1738	549173.4933	9798562.967	80.427597
1739	549203.4933	9798562.967	82.499702
1740	549233.4933	9798562.967	83.154297
1741	549263.4933	9798562.967	83.349602
1742	549293.4933	9798562.967	83.763802
1743	549323.4933	9798562.967	84.627602
1744	549353.4933	9798562.967	85.198303
1745	549383.4933	9798562.967	85.3591
1746	549413.4933	9798562.967	84.986397
1747	549443.4933	9798562.967	83.9226
1748	549473.4933	9798562.967	83.252197
1749	549503.4933	9798562.967	82.663597
1750	549533.4933	9798562.967	81.766296
1751	549563.4933	9798562.967	80.437302
1752	549593.4933	9798562.967	79.074501
1753	549623.4933	9798562.967	77.540398
1754	549653.4933	9798562.967	75.731903
1755	549683.4933	9798562.967	74.0923
1756	549713.4933	9798562.967	72.277702
1757	549743.4933	9798562.967	70.754799
1758	549773.4933	9798562.967	69.283997
1759	549803.4933	9798562.967	67.864502
1760	549833.4933	9798562.967	66.641899
1761	549863.4933	9798562.967	65.487503
1762	549893.4933	9798562.967	64.416
1763	549923.4933	9798562.967	63.633499
1764	549953.4933	9798562.967	63.508701
1765	549983.4933	9798562.967	63.508701
1766	550013.4933	9798562.967	62.860699
1767	550043.4933	9798562.967	61.7645
1768	550073.4933	9798562.967	59.5495
1769	550103.4933	9798562.967	56.9655
1770	550133.4933	9798562.967	55.0159
1771	550163.4933	9798562.967	54.592701
1772	550193.4933	9798562.967	54.617298
1773	550223.4933	9798562.967	56.8946
1774	550253.4933	9798562.967	61.300301
1775	550283.4933	9798562.967	66.747803
1776	550313.4933	9798562.967	71.387901
1777	550343.4933	9798562.967	74.251198
1778	550373.4933	9798562.967	76.233398
1779	550403.4933	9798562.967	77.660797
1780	550433.4933	9798562.967	78.600998
1781	550463.4933	9798562.967	79.442001
1782	550493.4933	9798562.967	80.161003
1783	548903.4933	9798592.967	77.109596
1784	548933.4933	9798592.967	78.613899
1785	548963.4933	9798592.967	79.553101
1786	548993.4933	9798592.967	80.007797
1787	549023.4933	9798592.967	79.812599
1788	549053.4933	9798592.967	79.121101
1789	549083.4933	9798592.967	78.735901
1790	549113.4933	9798592.967	79.2631
1791	549143.4933	9798592.967	81.465698
1792	549173.4933	9798592.967	83.893204
1793	549203.4933	9798592.967	85.607101
1794	549233.4933	9798592.967	85.869301
1795	549263.4933	9798592.967	85.635696
1796	549293.4933	9798592.967	85.661598
1797	549323.4933	9798592.967	86.012398
1798	549353.4933	9798592.967	86.310097
1799	549383.4933	9798592.967	86.310799
1800	549413.4933	9798592.967	85.816704
1801	549443.4933	9798592.967	85.043404
1802	549473.4933	9798592.967	84.093002
1803	549503.4933	9798592.967	83.021698
1804	549533.4933	9798592.967	81.845901
1805	549563.4933	9798592.967	80.538101
1806	549593.4933	9798592.967	79.163101
1807	549623.4933	9798592.967	77.719101
1808	549653.4933	9798592.967	76.170601
1809	549683.4933	9798592.967	74.8339
1810	549713.4933	9798592.967	73.465698
1811	549743.4933	9798592.967	71.966698
1812	549773.4933	9798592.967	70.304298
1813	549803.4933	9798592.967	68.665604
1814	549833.4933	9798592.967	67.194603
1815	549863.4933	9798592.967	65.801498
1816	549893.4933	9798592.967	64.6474
1817	549923.4933	9798592.967	63.850498
1818	549953.4933	9798592.967	63.563599
1819	549983.4933	9798592.967	63.563599
1820	550013.4933	9798592.967	63.009998
1821	550043.4933	9798592.967	61.682598
1822	550073.4933	9798592.967	59.222198
1823	550103.4933	9798592.967	56.663101
1824	550133.4933	9798592.967	54.754902
1825	550163.4933	9798592.967	54.592701
1826	550193.4933	9798592.967	55.053101
1827	550223.4933	9798592.967	57.619499
1828	550253.4933	9798592.967	62.1763
1829	550283.4933	9798592.967	67.243202
1830	550313.4933	9798592.967	71.702599
1831	550343.4933	9798592.967	74.571404
1832	550373.4933	9798592.967	76.478203
1833	550403.4933	9798592.967	77.778999
1834	550433.4933	9798592.967	78.777603
1835	550463.4933	9798592.967	79.625
1836	550493.4933	9798592.967	80.496803
